source_repository	source_repository_url	source_branch	source_head	source_path	source_commit	source_blob_oid	source_hash	normalized_source_hash	destination_existing_path	destination_hash	canonical_path	canonical_hash	normalized_canonical_hash	disposition	aliases	relationship	artifact_kind	notes
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/30-A1-pre-J2/strict_layer_A1_resonance_RGCD_overload_extinction_campaign.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	2af7bef5f03ab041f18debdb68fe857be6a87cd8	8ffce65a173370586b026806c71cad73c553263ae5cc3d19d12d94cd77553de7	2a1ca0f5e7d394f018d49e22af5c25422ce09f348e3f0ced28d64df5bf1355e0	research/strict/A1-forward/archive/30-A1-pre-J2/strict_layer_A1_resonance_RGCD_overload_extinction_campaign.md	2a1ca0f5e7d394f018d49e22af5c25422ce09f348e3f0ced28d64df5bf1355e0	research/a1/forward/archive/a1-resonance-rgcd-overload-extinction.md	8ffce65a173370586b026806c71cad73c553263ae5cc3d19d12d94cd77553de7	2a1ca0f5e7d394f018d49e22af5c25422ce09f348e3f0ced28d64df5bf1355e0	canonical	archive-by-series/30-A1-pre-J2/strict_layer_A1_resonance_RGCD_overload_extinction_campaign.md	exact-duplicate	failure	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/30-A1-pre-J2/strict_layer_A1_resonance_state_after_RGCD_campaign.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	1d68e049c45f4a0b0ffe22eebcb1b95fa505b34c	ce9ae08344d0d5cdd43cdcf0fc0f5e1e660875e7d9c151240616fdbf86aacf54	441cbc6c0f9abf5b15e946a500f85ffbb3b61257e89d341e8cb0171bf02b234e	research/strict/A1-forward/archive/30-A1-pre-J2/strict_layer_A1_resonance_state_after_RGCD_campaign.md	441cbc6c0f9abf5b15e946a500f85ffbb3b61257e89d341e8cb0171bf02b234e	research/a1/forward/archive/a1-resonance-state-after-rgcd.md	ce9ae08344d0d5cdd43cdcf0fc0f5e1e660875e7d9c151240616fdbf86aacf54	441cbc6c0f9abf5b15e946a500f85ffbb3b61257e89d341e8cb0171bf02b234e	canonical	archive-by-series/30-A1-pre-J2/strict_layer_A1_resonance_state_after_RGCD_campaign.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/30-A1-pre-J2/strict_layer_A1_resonant_transition_reduced_fraction_unit_exclusion_campaign.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	b4aaeb50aee9006be0e8ed8b3530a28c55180da3	1c2185aea25456c66bb8dbaeae5b3d5d19f00cb3ed2ad43775e565b1581d28c4	c988d48b69dc213f6bb92565d1bb8788dc5e1ff201cfc81518411bac24d9d201	research/strict/A1-forward/archive/30-A1-pre-J2/strict_layer_A1_resonant_transition_reduced_fraction_unit_exclusion_campaign.md	c988d48b69dc213f6bb92565d1bb8788dc5e1ff201cfc81518411bac24d9d201	research/a1/forward/archive/a1-resonant-transition-reduced-fraction-unit-exclusion.md	1c2185aea25456c66bb8dbaeae5b3d5d19f00cb3ed2ad43775e565b1581d28c4	c988d48b69dc213f6bb92565d1bb8788dc5e1ff201cfc81518411bac24d9d201	canonical	archive-by-series/30-A1-pre-J2/strict_layer_A1_resonant_transition_reduced_fraction_unit_exclusion_campaign.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/30-A1-pre-J2/strict_layer_A1_smith_reduced_common_U_exclusion_campaign.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	dffa29714dc29dc184eaae74169eb70fe32de945	c644e33a782887f76629cf05ab42232f30922faae6ef0cfe1a94d2c39b215601	55cbbcc921123c8dd7096c95dd9d7946930f7b96a27bf33c2fe5c74b09c12e00	research/strict/A1-forward/strict_layer_A1_smith_reduced_common_U_exclusion_campaign.md	55cbbcc921123c8dd7096c95dd9d7946930f7b96a27bf33c2fe5c74b09c12e00	research/a1/forward/a1-smith-reduced-common-u-exclusion.md	c644e33a782887f76629cf05ab42232f30922faae6ef0cfe1a94d2c39b215601	55cbbcc921123c8dd7096c95dd9d7946930f7b96a27bf33c2fe5c74b09c12e00	deduplicated	30-A1-forward/strict_layer_A1_smith_reduced_common_U_exclusion_campaign.md;archive-by-series/30-A1-pre-J2/strict_layer_A1_smith_reduced_common_U_exclusion_campaign.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/30-A1-pre-J2/strict_layer_A1_unified_moving_profile_terminal_campaign.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	591f28c0dd48209f1b138410238a4bd5d5e5a365	2e8a23f96548782eaaff4dda5f1edcd253423f7e67cbd2250c0b725456fe6965	e9c4542e7ccf3bf168f3a7f2b1d53c93c1530ac98e55a5c5f137afafa2d78b47	research/strict/A1-forward/strict_layer_A1_unified_moving_profile_terminal_campaign.md	e9c4542e7ccf3bf168f3a7f2b1d53c93c1530ac98e55a5c5f137afafa2d78b47	research/a1/forward/a1-unified-moving-profile-terminal.md	2e8a23f96548782eaaff4dda5f1edcd253423f7e67cbd2250c0b725456fe6965	e9c4542e7ccf3bf168f3a7f2b1d53c93c1530ac98e55a5c5f137afafa2d78b47	deduplicated	30-A1-forward/strict_layer_A1_unified_moving_profile_terminal_campaign.md;archive-by-series/30-A1-pre-J2/strict_layer_A1_unified_moving_profile_terminal_campaign.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/30-A1-pre-J2/strict_layer_A1_unified_state_after_long_campaign.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	b3451dc245040146abf72f1226b670241eb6063e	219881b9944111ce769a503bc272b7efb2f3ae4f4db7ca5db05bc0f4c7bf6e3c	94cb7334b1625fc8634a388c83e361cd08e10027cb57d6ec256082712f15bbcb	reports/strict/state/strict_layer_A1_unified_state_after_long_campaign.md	94cb7334b1625fc8634a388c83e361cd08e10027cb57d6ec256082712f15bbcb	research/a1/state/a1-unified-state-after-long.md	219881b9944111ce769a503bc272b7efb2f3ae4f4db7ca5db05bc0f4c7bf6e3c	94cb7334b1625fc8634a388c83e361cd08e10027cb57d6ec256082712f15bbcb	deduplicated	50-state-and-computation/strict_layer_A1_unified_state_after_long_campaign.md;archive-by-series/30-A1-pre-J2/strict_layer_A1_unified_state_after_long_campaign.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/30-A1-pre-J2/strict_layer_A1_unified_terminal_checks.py	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	d00512ed8d0d554ba14b5865151dbcfd71249bfe	8ecaabd03d5a3ff248f5cf5cacfa7e7a13c942fbcae43ecf6dc413053bd7fa92	55466467baf584d69db12b01b545dfd26a4c1f562fc400cf85b1e971d61113af			research/archive/strict-layer-proof-research/archive-by-series/30-A1-pre-J2/strict_layer_A1_unified_terminal_checks.py	8ecaabd03d5a3ff248f5cf5cacfa7e7a13c942fbcae43ecf6dc413053bd7fa92	55466467baf584d69db12b01b545dfd26a4c1f562fc400cf85b1e971d61113af	archived	archive-by-series/30-A1-pre-J2/strict_layer_A1_unified_terminal_checks.py	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_2x5_decimal_synchronization_campaign.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	4dc6c10053be4d3a082f6c2a1d46b43d52e148b1	61ee6ff2b956d2de5cbbba0f557a50f902a07f460dd63a60e67cf1c56a6add68	a460a1427aa4fad487410f0b81735319eceff1ca87026a5b4161c44f49a047c8	research/strict/A1-backward/strict_layer_backward_A1_2x5_decimal_synchronization_campaign.md	a460a1427aa4fad487410f0b81735319eceff1ca87026a5b4161c44f49a047c8	research/a1/backward/backward-a1-2x5-decimal-synchronization.md	61ee6ff2b956d2de5cbbba0f557a50f902a07f460dd63a60e67cf1c56a6add68	a460a1427aa4fad487410f0b81735319eceff1ca87026a5b4161c44f49a047c8	deduplicated	40-A1-backward/strict_layer_backward_A1_2x5_decimal_synchronization_campaign.md;archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_2x5_decimal_synchronization_campaign.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_5phase_cut_synchronization_campaign.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	81bc3349ce4fcb9e3360c1779b6c47fd47a779b0	2ce8bf751baf83349226683f033bf52268e9f5cdca4dd62468ab40678bad851f	34d8764df0d99e505939e9ffd2c4e99e563e2349b8428e91481ff71ff92323b2	research/strict/A1-backward/strict_layer_backward_A1_5phase_cut_synchronization_campaign.md	34d8764df0d99e505939e9ffd2c4e99e563e2349b8428e91481ff71ff92323b2	research/a1/backward/backward-a1-5phase-cut-synchronization.md	2ce8bf751baf83349226683f033bf52268e9f5cdca4dd62468ab40678bad851f	34d8764df0d99e505939e9ffd2c4e99e563e2349b8428e91481ff71ff92323b2	deduplicated	40-A1-backward/strict_layer_backward_A1_5phase_cut_synchronization_campaign.md;archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_5phase_cut_synchronization_campaign.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_common_U_pullback_primitive_radial_gluing_campaign.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	3e23daa4c1c970b35e06d86734e12f7127eee0b8	6af5ee9f4182ddf286586925c2b6e3224f591190d1460b121394d2c0c67d550f	b27f0dec82b9ca669e98771335698b602f77d5c437737542bb34b3d60ad1f6e9	research/strict/A1-backward/strict_layer_backward_A1_common_U_pullback_primitive_radial_gluing_campaign.md	b27f0dec82b9ca669e98771335698b602f77d5c437737542bb34b3d60ad1f6e9	research/a1/backward/backward-a1-common-u-pullback-primitive-radial-gluing.md	6af5ee9f4182ddf286586925c2b6e3224f591190d1460b121394d2c0c67d550f	b27f0dec82b9ca669e98771335698b602f77d5c437737542bb34b3d60ad1f6e9	deduplicated	40-A1-backward/strict_layer_backward_A1_common_U_pullback_primitive_radial_gluing_campaign.md;archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_common_U_pullback_primitive_radial_gluing_campaign.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_same_cut_norm_excess_campaign.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	a7da7deabe4e1d02fa66ae9d01a6921077faa0ae	0d99f8fb86aa0bc8ac5de6283925e555c7cfffac80d0019ffece20780888a50d	c558bfd531bb0680ed0762d50c18a16ec7f2d7367213ef83935e9d8ce0a62280	research/strict/A1-backward/strict_layer_backward_A1_same_cut_norm_excess_campaign.md	c558bfd531bb0680ed0762d50c18a16ec7f2d7367213ef83935e9d8ce0a62280	research/a1/backward/backward-a1-same-cut-norm-excess.md	0d99f8fb86aa0bc8ac5de6283925e555c7cfffac80d0019ffece20780888a50d	c558bfd531bb0680ed0762d50c18a16ec7f2d7367213ef83935e9d8ce0a62280	deduplicated	40-A1-backward/strict_layer_backward_A1_same_cut_norm_excess_campaign.md;archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_same_cut_norm_excess_campaign.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_word_recovery_architecture_campaign.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	1ca4d0fd898ae3f1fc6e65f5e3f578eac60b2114	748dc49340e470ea63b4be820673c00ad7527e99f88bb9eb4afec6a06b41fc81	d48e4073da7fd65dae0c1828804cbff4717a96081ba126247477bf757a47fc6a	research/strict/A1-backward/strict_layer_backward_A1_word_recovery_architecture_campaign.md	d48e4073da7fd65dae0c1828804cbff4717a96081ba126247477bf757a47fc6a	research/a1/backward/backward-a1-word-recovery-architecture.md	748dc49340e470ea63b4be820673c00ad7527e99f88bb9eb4afec6a06b41fc81	d48e4073da7fd65dae0c1828804cbff4717a96081ba126247477bf757a47fc6a	deduplicated	40-A1-backward/strict_layer_backward_A1_word_recovery_architecture_campaign.md;archive-by-series/30-A1-pre-J2/strict_layer_backward_A1_word_recovery_architecture_campaign.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_Report.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	ed95c6408a885e111f984bbbd546cd5083b7f79a	bbfc5e140dd7c267bee3795b2491b95af3b18dfdb8d6f694695f18db714761eb	7de985443ba2192b488f96048f21d6843df2abd082b0f900dd848bf0dd19ef05	research/strict/campaigns/J2-55/pre-J2-plans-01-10/A1_J2_CQLRC8_Report.md	7de985443ba2192b488f96048f21d6843df2abd082b0f900dd848bf0dd19ef05	research/a1/j2/records/cqlrc8.md	bbfc5e140dd7c267bee3795b2491b95af3b18dfdb8d6f694695f18db714761eb	7de985443ba2192b488f96048f21d6843df2abd082b0f900dd848bf0dd19ef05	canonical	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_Report.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_certificate.txt	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	a65b3268458f22cc52ececf1dc381f85b21fa091	567b27422541a4711c295232e182ad7d144ad6ce113e31767998144151adf64c	d05b6f37e744db9b528fd0f747a7beb393f77d8b44ca7a74d8a30f264dd6e410			research/archive/strict-layer-proof-research/archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_certificate.txt	567b27422541a4711c295232e182ad7d144ad6ce113e31767998144151adf64c	d05b6f37e744db9b528fd0f747a7beb393f77d8b44ca7a74d8a30f264dd6e410	archived	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_certificate.txt	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_quotient.py	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	0fbf045cb5cb05c424a09da4d23b593d6302c54c	5ca6dfa2295def6e09c4bd5c2a52d4c9fa62f9939ffc4b361220f3cba9851c1d	b593d4b7c56b8cb526e6b6c68f105103ce821f4d8b385927816d98944bffdd21			research/archive/strict-layer-proof-research/archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_quotient.py	5ca6dfa2295def6e09c4bd5c2a52d4c9fa62f9939ffc4b361220f3cba9851c1d	b593d4b7c56b8cb526e6b6c68f105103ce821f4d8b385927816d98944bffdd21	archived	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_quotient.py	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_root.py	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	69c53d74dbc5ef347c3f481b9ab7e3156f525175	89af4893b3b845e22d4f0f23659c0e83c0d3e585ddf8625ec72118642bd8648e	928eb59ea560609edb56a005bfb3e160c56fe2df9dd8366aa6f5a6f00d48b10a			research/archive/strict-layer-proof-research/archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_root.py	89af4893b3b845e22d4f0f23659c0e83c0d3e585ddf8625ec72118642bd8648e	928eb59ea560609edb56a005bfb3e160c56fe2df9dd8366aa6f5a6f00d48b10a	archived	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_root.py	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_search.py	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	15beaacd54a19f28b32bb56da28f00c82107416f	6a23275ff959848d2d4414cc502b332cd5c9118c3e0c0aaf00eb2443a0c9a288	a7bd71000cbf7301463c1cb0f212c413a99b32101244c155b7c3e7606e4b0a7b			research/archive/strict-layer-proof-research/archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_search.py	6a23275ff959848d2d4414cc502b332cd5c9118c3e0c0aaf00eb2443a0c9a288	a7bd71000cbf7301463c1cb0f212c413a99b32101244c155b7c3e7606e4b0a7b	archived	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_search.py	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_search_certificate.txt	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	766ba0a8dcd4f9e1013ecb5d29a41e636aa19e3e	75f59af9f48444ef452bf8dd87c803f1ff12a14aed0f5474aca37287e8a1c22b	e02dac52183e75b997194ca24fee1e4d3f276454c89bc76984776feff20c854e			research/archive/strict-layer-proof-research/archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_search_certificate.txt	75f59af9f48444ef452bf8dd87c803f1ff12a14aed0f5474aca37287e8a1c22b	e02dac52183e75b997194ca24fee1e4d3f276454c89bc76984776feff20c854e	archived	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CQLRC8_search_certificate.txt	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CZDR_Report.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	c13bf9fd157dff9cd3484d28ee402b8b52e7fc9b	2631a3b44fec528fff92abae721b4458548e06c20bac40b5feb0c7cb080e6601	b7bbd897a56fff7cbb091e0016d5aa11c000bad4c1b4d3ba930f70c01ae6df6c	research/strict/campaigns/J2-55/pre-J2-plans-01-10/A1_J2_CZDR_Report.md	b7bbd897a56fff7cbb091e0016d5aa11c000bad4c1b4d3ba930f70c01ae6df6c	research/a1/j2/records/czdr.md	2631a3b44fec528fff92abae721b4458548e06c20bac40b5feb0c7cb080e6601	b7bbd897a56fff7cbb091e0016d5aa11c000bad4c1b4d3ba930f70c01ae6df6c	canonical	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CZDR_Report.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CZDR_certificate.txt	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	eb6c1ba760084c388786b996bb193df031d268dd	6d685b04acfc02ebe2b101c2fad73137bcf8a4ce75fb29218cd4853b40c75cd4	e70f0a7fbb2ea5403900a030b34b0ea760563e20bf08ab5d96f51fd6aaf19ec7			research/archive/strict-layer-proof-research/archive-by-series/40-A1-J2-plans-01-10/A1_J2_CZDR_certificate.txt	6d685b04acfc02ebe2b101c2fad73137bcf8a4ce75fb29218cd4853b40c75cd4	e70f0a7fbb2ea5403900a030b34b0ea760563e20bf08ab5d96f51fd6aaf19ec7	archived	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CZDR_certificate.txt	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CZDR_search.py	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	1206d46ede92c29852fcfcbcafac6a64b8910a7b	620bae5f816d17e0f6a9a4b1c936d93e105c8944fdb0567ae2721603d9b7a9c0	92c89122a79bcf47c1f3a8820b0de1cbaafd0e9a43e9ecede7586f229df604b6			research/archive/strict-layer-proof-research/archive-by-series/40-A1-J2-plans-01-10/A1_J2_CZDR_search.py	620bae5f816d17e0f6a9a4b1c936d93e105c8944fdb0567ae2721603d9b7a9c0	92c89122a79bcf47c1f3a8820b0de1cbaafd0e9a43e9ecede7586f229df604b6	archived	archive-by-series/40-A1-J2-plans-01-10/A1_J2_CZDR_search.py	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/40-A1-J2-plans-01-10/A1_J2_DCDC5_Report.md	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	432eb20be10e782ee7b570a9366451da288014c1	7eac5d42560142a09e805147ad07ee2b4a22e0f1e9159b3356d070003c803f45	c50f115640e5be1bbff9cd787410a4ea506402bdf21f38bfc6f5db154e53be2c	research/strict/campaigns/J2-55/pre-J2-plans-01-10/A1_J2_DCDC5_Report.md	c50f115640e5be1bbff9cd787410a4ea506402bdf21f38bfc6f5db154e53be2c	research/a1/j2/records/dcdc5.md	7eac5d42560142a09e805147ad07ee2b4a22e0f1e9159b3356d070003c803f45	c50f115640e5be1bbff9cd787410a4ea506402bdf21f38bfc6f5db154e53be2c	canonical	archive-by-series/40-A1-J2-plans-01-10/A1_J2_DCDC5_Report.md	exact-duplicate	attempt	Exact byte duplicate of the canonical target; this source path is retained as provenance and no second canonical copy is created. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
dongxuelian2/strict-layer-proof-research	https://github.com/dongxuelian2/strict-layer-proof-research	main	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	archive-by-series/40-A1-J2-plans-01-10/A1_J2_DCDC5_certificate.txt	912fb4b67419d69c8c7d805b7fd2fcadd26e9a7a	138f284ee0fc61780cad65566111ffdb9905c620	fa8b0d58fe345930345fe9069aba556396664fad9f6a1a9d52197d9875a1dd1b	e0dba95f28010c8b625486b98abc3f1a5ca693b4bfa0873c10305d6a59913008			research/archive/strict-layer-proof-research/archive-by-series/40-A1-J2-plans-01-10/A1_J2_DCDC5_certificate.txt	fa8b0d58fe345930345fe9069aba556396664fad9f6a1a9d52197d9875a1dd1b	e0dba95f28010c8b625486b98abc3f1a5ca693b4bfa0873c10305d6a59913008	archived	archive-by-series/40-A1-J2-plans-01-10/A1_J2_DCDC5_certificate.txt	source-only	computation	Source-only bytes preserved once at the canonical target under the frozen archive boundary; original source path remains an alias. Kind is a navigation label based on file type, path, and title; it does not upgrade evidence.
